PostNum,PreNum,CandidateName,CandidateSurname,Sex,Saeima,PartyNum,PartyAbbr,DistrNum,DistrName,BallotsForParty,Pluses,Minuses,Points,Result
10,11,Regīna,Sakoviča,Female,6,3,"Maznodrošināto apvienība",3,Latgale,1757,118,73,1802, 
11,10,Ārija,Ruduse,Female,6,3,"Maznodrošināto apvienība",3,Latgale,1757,110,74,1793, 
12,8,Ignats,Ķemzāns,Male,6,3,"Maznodrošināto apvienība",3,Latgale,1757,97,69,1785, 
13,12,Jānis,Kalnačs,Male,6,3,"Maznodrošināto apvienība",3,Latgale,1757,92,70,1779, 
14,13,Vladislavs,Locāns,Male,6,3,"Maznodrošināto apvienība",3,Latgale,1757,87,69,1775, 
15,14,Zigurds,Pikmanis,Male,6,3,"Maznodrošināto apvienība",3,Latgale,1757,84,68,1773, 
1,11,Baiba,Pelse,Female,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,177,24,1263, 
2,1,Zigurds,Pikmanis,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,119,29,1200, 
3,3,Imants,Gronskis,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,118,28,1200, 
4,4,Andris,Rudovics,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,97,30,1177, 
5,2,Mārtiņš,Neibults-Miebolts,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,85,31,1164, 
6,5,Vladimirs,Konovalovs,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,83,34,1159, 
7,9,Andris,Ziemeļnieks,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,64,26,1148, 
8,8,Guntars,Jirgensons,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,61,26,1145, 
9,6,Igors,Vītols,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,67,33,1144, 
10,7,Ojārs,Petrēvics,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,64,31,1143, 
11,10,"Aivars Mārtiņš",Harjo,Male,6,3,"Maznodrošināto apvienība",4,Kurzeme,1110,57,30,1137, 
1,1,Imants,Gronskis,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,290,33,1821, 
2,2,Baiba,Pelse,Female,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,248,35,1777, 
3,5,Laimons,Kalnieris,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,138,47,1655, 
4,13,Aija,Žagare,Female,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,111,46,1629, 
5,3,Mārtiņš,Neibults-Miebolts,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,111,48,1627, 
6,6,Aina,Verze,Female,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,106,49,1621, 
7,7,Margarita,Vidze,Female,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,107,51,1620, 
8,10,Vladimirs,Konovalovs,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,115,64,1615, 
9,4,Arvīds,Kļavinskis,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,77,45,1596, 
10,8,Artūrs,Apinis,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,81,50,1595, 
11,9,Andris,Ziemeļnieks,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,72,48,1588, 
12,12,Zigurds,Pikmanis,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,66,50,1580, 
13,14,Ēriks,Krūklis,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,61,46,1579, 
14,15,"Alfons Oskars",Jansons,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,48,39,1573, 
15,11,Jānis,Lopatins,Male,6,3,"Maznodrošināto apvienība",5,Zemgale,1564,74,78,1560, 
1,2,Viktors,Kalnbērzs,Male,6,4,"Vienības partija",1,Rīga,9552,2682,158,12076,"ievēlēts Latgales apgabalā"
2,1,Gundars,Valdmanis,Male,6,4,"Vienības partija",1,Rīga,9552,982,239,10295,ievēlēts
3,9,Viesturs,Gredzens,Male,6,4,"Vienības partija",1,Rīga,9552,777,227,10102,"ievēlēts Vidzemes apgabalā"
4,4,Visvaldis,Mucenieks,Male,6,4,"Vienības partija",1,Rīga,9552,695,250,9997, 
5,12,Juris,Bergmanis,Male,6,4,"Vienības partija",1,Rīga,9552,622,224,9950, 
6,5,Jānis,Čudars,Male,6,4,"Vienības partija",1,Rīga,9552,615,246,9921, 
7,8,Aivars,Siliņš,Male,6,4,"Vienības partija",1,Rīga,9552,602,234,9920, 
8,7,Aivars,Saliņš,Male,6,4,"Vienības partija",1,Rīga,9552,589,244,9897, 
9,3,Voldemārs,Jaronis,Male,6,4,"Vienības partija",1,Rīga,9552,621,279,9894, 
10,10,Raimonds,Puksts,Male,6,4,"Vienības partija",1,Rīga,9552,568,238,9882, 
11,6,Valda,Kļaviņa,Female,6,4,"Vienības partija",1,Rīga,9552,591,287,9856, 
12,11,Ralfs,Sviriņš,Male,6,4,"Vienības partija",1,Rīga,9552,508,255,9805, 
13,13,Heino,Jankovskis,Male,6,4,"Vienības partija",1,Rīga,9552,513,269,9796,""
1,4,Viesturs,Gredzens,Male,6,4,"Vienības partija",2,Vidzeme,24337,3961,283,27735,ievēlēts
2,7,Raitis,Apalups,Male,6,4,"Vienības partija",2,Vidzeme,24337,2401,368,26370,ievēlēts
3,2,Roberts,Dilba,Male,6,4,"Vienības partija",2,Vidzeme,24337,2351,353,26335,ievēlēts
4,1,Gatis,Zariņš,Male,6,4,"Vienības partija",2,Vidzeme,24337,2167,398,26106, 
5,13,Jānis,Jurašs,Male,6,4,"Vienības partija",2,Vidzeme,24337,1986,322,26001, 
6,5,Antons,Kažemaks,Male,6,4,"Vienības partija",2,Vidzeme,24337,1860,375,25822, 
7,14,Mētra,Kalniņa,Female,6,4,"Vienības partija",2,Vidzeme,24337,1866,484,25719, 
8,3,Edvīns,Ķelpis,Male,6,4,"Vienības partija",2,Vidzeme,24337,1712,340,25709, 
9,9,Jānis,Pīgoznis,Male,6,4,"Vienības partija",2,Vidzeme,24337,1689,371,25655, 
10,10,Andris,Lacbergs,Male,6,4,"Vienības partija",2,Vidzeme,24337,1465,328,25474, 
11,12,Ēriks,Amoliņš,Male,6,4,"Vienības partija",2,Vidzeme,24337,1508,378,25467, 
12,6,Edīte,Kupča,Female,6,4,"Vienības partija",2,Vidzeme,24337,1523,431,25429, 
13,11,Lilita,Dravniece,Female,6,4,"Vienības partija",2,Vidzeme,24337,1402,449,25290, 
14,8,Harijs,Trinkūns,Male,6,4,"Vienības partija",2,Vidzeme,24337,1136,386,25087, 
1,2,Viktors,Kalnbērzs,Male,6,4,"Vienības partija",3,Latgale,14417,2176,382,16211,ievēlēts
2,1,Anatolijs,Tučs,Male,6,4,"Vienības partija",3,Latgale,14417,2071,452,16036,ievēlēts
3,3,Ādolfs,Ločmelis,Male,6,4,"Vienības partija",3,Latgale,14417,1537,455,15499,""
4,11,Broņislavs,Brakovskis,Male,6,4,"Vienības partija",3,Latgale,14417,1433,489,15361, 
5,9,Boļeslavs,Laganovskis,Male,6,4,"Vienības partija",3,Latgale,14417,1366,499,15284, 
6,8,Broņislavs,Laizāns,Male,6,4,"Vienības partija",3,Latgale,14417,1375,564,15228, 
7,4,Regīna,Darapoļska,Female,6,4,"Vienības partija",3,Latgale,14417,1451,709,15159, 
8,7,Regīna,Brokāne,Female,6,4,"Vienības partija",3,Latgale,14417,1226,682,14961, 
9,6,Eduards,Matisāns,Male,6,4,"Vienības partija",3,Latgale,14417,997,478,14936, 
10,5,Vilis,Kuzmins,Male,6,4,"Vienības partija",3,Latgale,14417,1134,739,14812, 
11,10,Dzintars,Meščanovs,Male,6,4,"Vienības partija",3,Latgale,14417,967,808,14576, 
1,1,Jānis,Rubulis,Male,6,4,"Vienības partija",4,Kurzeme,8929,2303,75,11157,"ievēlēts Zemgales apgabalā"
2,9,Edgars,Bāns,Male,6,4,"Vienības partija",4,Kurzeme,8929,1162,91,10000,ievēlēts
3,7,Māris,Ikaunieks,Male,6,4,"Vienības partija",4,Kurzeme,8929,874,94,9709, 
4,5,Edgars,Stonis,Male,6,4,"Vienības partija",4,Kurzeme,8929,878,126,9681, 
5,8,Jānis,Muižnieks,Male,6,4,"Vienības partija",4,Kurzeme,8929,893,173,9649, 
6,3,Aivars,Kļaviņš,Male,6,4,"Vienības partija",4,Kurzeme,8929,782,119,9592, 
7,2,Gundars,Valdmanis,Male,6,4,"Vienības partija",4,Kurzeme,8929,720,117,9532,"ievēlēts Rīgas apgabalā"
8,4,Eižens,Počs,Male,6,4,"Vienības partija",4,Kurzeme,8929,721,122,9528, 
9,6,Savina,Kolomenska,Female,6,4,"Vienības partija",4,Kurzeme,8929,582,198,9313,""
1,2,Viesturs,Gredzens,Male,6,4,"Vienības partija",5,Zemgale,11070,2474,153,13391,"ievēlēts Vidzemes apgabalā"
2,10,Jānis,Rubulis,Male,6,4,"Vienības partija",5,Zemgale,11070,1730,158,12642,ievēlēts
3,5,Māris,Ikaunieks,Male,6,4,"Vienības partija",5,Zemgale,11070,1378,190,12258, 
4,1,Velga,Lejniece,Female,6,4,"Vienības partija",5,Zemgale,11070,1107,243,11934, 
5,4,Ivars,Amoliņš,Male,6,4,"Vienības partija",5,Zemgale,11070,1087,247,11910, 
6,8,Jānis,Apsītis,Male,6,4,"Vienības partija",5,Zemgale,11070,990,199,11861, 
7,9,Egīls,Seņkāns,Male,6,4,"Vienības partija",5,Zemgale,11070,963,205,11828, 
8,3,Ivars,Kupčs,Male,6,4,"Vienības partija",5,Zemgale,11070,871,186,11755, 
9,6,Juris,Bergmanis,Male,6,4,"Vienības partija",5,Zemgale,11070,762,217,11615, 
10,7,Savina,Kolomenska,Female,6,4,"Vienības partija",5,Zemgale,11070,629,329,11370,""
1,1,Andris,Siliņš,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,2323,354,13129, 
2,2,Rišards,Labanovskis,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,2098,259,12999, 
3,5,Leonards,Barkāns,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,681,318,11523, 
4,4,Egīls,Baldzēns,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,609,258,11511, 
5,27,Jānis,Gulbis,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,525,278,11407, 
6,18,Orvils,Heniņš,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,441,219,11382, 
7,13,Pēteris,Krīgers,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,367,230,11297, 
8,7,Teodors,Ērenštreits,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,405,304,11261, 
9,19,Uldis,Norietis,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,328,244,11244, 
10,8,Indulis,Freimanis,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,310,247,11223, 
11,3,Aleksandrs,Lētiņš,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,398,339,11219, 
12,15,Lilija,Pugačeva,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,576,517,11219, 
13,14,Egils,Rutkovskis,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,307,260,11207, 
14,6,Andrejs,Prokopovičs,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,389,359,11190, 
15,16,Ernests,Kreicers,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,257,231,11186, 
16,24,Jānis,Lukaševičs,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,261,239,11182, 
17,9,"Laimonis Alberts",Plīrums,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,277,263,11174, 
18,10,"Arnolds Ārvaldis",Vērzemnieks,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,263,251,11172, 
19,17,"Imants Roberts",Sēja,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,263,261,11162, 
20,25,Mārtiņš,Pužuls,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,232,234,11158, 
21,12,Baiba,Zaičenoka,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,300,329,11131, 
22,11,Dzintra,Žilde,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,383,437,11106, 
23,21,Māra,Amoliņa,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,264,323,11101, 
24,22,Nellija,Zvaigzne,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,237,314,11083, 
25,26,Harijs,Nartišs,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,217,303,11074, 
26,23,Nikolajs,Buivids,Male,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,256,372,11044, 
27,20,Olga,Portnova,Female,6,5,"LDDP, LSDSP un Taisnība",1,Rīga,11160,231,479,10912, 
1,25,Andris,Siliņš,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,1845,196,14221, 
2,2,Imants,Burvis,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,614,212,12974, 
3,1,Baiba,Zaičenoka,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,642,252,12962, 
4,5,Pēteris,Priede,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,564,190,12946, 
5,20,Gatis,Krūmiņš,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,543,180,12935, 
6,22,Gunārs,Ozols,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,511,167,12916, 
7,3,Aivars,Bernāns,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,560,251,12881, 
8,11,Aivars,Kalniņš,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,515,221,12866, 
9,4,Valters,Kagainis,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,428,214,12786, 
10,21,Mārtiņš,Rempe,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,389,208,12753, 
11,18,"Auseklis Skaidris",Ozoliņš,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,376,198,12750, 
12,8,Aleksandrs,Ugainis,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,396,219,12749, 
13,12,Voldemārs,Salenieks,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,350,174,12748, 
14,13,Mārtiņš,Pužuls,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,319,165,12726, 
15,9,Daina,Kronenberga,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,413,261,12724, 
16,17,Bruno,Bārs,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,342,192,12722, 
17,16,Jānis,Podiņš,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,327,200,12699, 
18,24,Māra,Druka-Jaunzeme,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,332,208,12696, 
19,23,Ilze,Sīkle,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,334,219,12687, 
20,10,Guna,Karitone,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,339,226,12685, 
21,7,Jānis,Garda,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,312,201,12683, 
22,14,"Arnolds Ārvaldis",Vērzemnieks,Male,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,291,191,12672, 
23,15,Nellija,Zvaigzne,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,377,296,12653, 
24,19,Dzintra,Žilde,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,332,341,12563, 
25,6,Jeļena,Delegane,Female,6,5,"LDDP, LSDSP un Taisnība",2,Vidzeme,12572,295,360,12507, 
1,1,Rišards,Labanovskis,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,435,95,3208, 
2,6,Andris,Siliņš,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,412,103,3177, 
3,3,Leonards,Barkāns,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,228,88,3008, 
4,2,Leonīds,Platacis,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,255,116,3007, 
5,14,Jānis,Podnieks,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,186,94,2960, 
6,4,Kārlis,Počs,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,173,111,2930, 
7,15,Klementijs,Rancāns,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,139,95,2912, 
8,7,Austris,Kalniņš,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,139,104,2903, 
9,13,Laimonis,Pučka,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,119,116,2871, 
10,12,Jānis,Lukaševičs,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,103,106,2865, 
11,8,Pēteris,Krīgers,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,104,110,2862, 
12,11,Laimdota,Pērkone,Female,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,105,117,2856, 
13,16,Olga,Šulca,Female,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,108,126,2850, 
14,9,"Juris Ivars",Čivčs,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,92,118,2842, 
15,17,Valentīns,Dričs,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,90,116,2842, 
16,10,Valters,Kagainis,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,83,114,2837, 
17,19,Laine,Mugurēviča,Female,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,97,132,2833, 
18,18,Helma,Hansone,Female,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,104,143,2829, 
19,5,Nikolajs,Buivids,Male,6,5,"LDDP, LSDSP un Taisnība",3,Latgale,2868,90,139,2819, 
1,10,Leons,Bojārs,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,2137,134,11991, 
2,1,Andris,Siliņš,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,2054,164,11878, 
3,5,Andrejs,Eizāns,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,1265,291,10962, 
4,2,Leonards,Barkāns,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,664,218,10434, 
5,4,Jānis,Neimanis,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,631,190,10429, 
6,3,Romans,Meinarts,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,587,239,10336, 
7,12,Jānis,Grava,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,551,218,10321, 
8,13,Irēna,Opšteine,Female,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,639,330,10297, 
9,6,Indulis,Ozoliņš,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,551,257,10282, 
10,8,Imants,Burvis,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,396,227,10157, 
11,9,Egils,Rutkovskis,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,357,209,10136, 
12,7,Laimdota,Pērkone,Female,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,392,256,10124, 
13,14,Andris,Sekste,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,360,237,10111, 
14,11,"Leo Alfonss",Sils,Male,6,5,"LDDP, LSDSP un Taisnība",4,Kurzeme,9988,319,235,10072, 
1,1,Andris,Siliņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,1513,135,8389, 
2,15,Andrejs,Eizāns,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,685,102,7594, 
3,3,Kaspars,Riekstiņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,629,140,7500, 
4,12,Astrīda,Mūrniece,Female,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,398,146,7263, 
5,6,Arnis,Mugurēvičs,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,325,132,7204, 
6,5,Kārlis,Liepiņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,325,147,7189, 
7,9,Pēteris,Salkazanovs,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,340,168,7183, 
8,11,Jānis,Bērziņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,301,158,7154, 
9,2,Aleksandrs,Jemeļjanovs,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,327,196,7142, 
10,10,Līga,Geidāne,Female,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,305,184,7132, 
11,8,Indulis,Freimanis,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,233,121,7123, 
12,14,Ilgvars,Kalniņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,314,204,7121, 
13,13,Jānis,Lukaševičs,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,191,134,7068, 
14,4,Aleksandrs,Lētiņš,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,207,153,7065, 
15,7,"Leo Alfonss",Sils,Male,6,5,"LDDP, LSDSP un Taisnība",5,Zemgale,7011,184,161,7034, 
1,1,Jānis,Jurkāns,Male,6,6,TSP,1,Rīga,22903,9881,173,32611,ievēlēts
2,2,Vladilens,Dozorcevs,Male,6,6,TSP,1,Rīga,22903,4117,571,26449,ievēlēts
3,5,Ludmila,Kuprijanova,Female,6,6,TSP,1,Rīga,22903,2862,439,25326,ievēlēta
4,8,Boriss,Cilevičs,Male,6,6,TSP,1,Rīga,22903,2689,492,25100, 
5,7,Austra,Boļševica,Female,6,6,TSP,1,Rīga,22903,2287,512,24678, 
6,3,Andris,Ameriks,Male,6,6,TSP,1,Rīga,22903,2189,489,24603,"ievēlēts Vidzemes apgabalā"
7,6,Igors,Bukovskis,Male,6,6,TSP,1,Rīga,22903,1981,457,24427, 
8,22,Dzidra,Ritenberga,Female,6,6,TSP,1,Rīga,22903,1982,580,24305, 
9,10,Aleksandrs,Vasiļjevs,Male,6,6,TSP,1,Rīga,22903,1594,419,24078, 
10,12,Jakovs,Pliners,Male,6,6,TSP,1,Rīga,22903,1417,467,23853, 
11,17,Sergejs,Dolgopolovs,Male,6,6,TSP,1,Rīga,22903,1367,431,23839, 
12,11,Mavriks,Vulfsons,Male,6,6,TSP,1,Rīga,22903,2227,1306,23824, 
13,4,Aivars,Dātavs,Male,6,6,TSP,1,Rīga,22903,1308,442,23769, 
14,23,Leonids,Fedosejevs,Male,6,6,TSP,1,Rīga,22903,1193,452,23644, 
15,27,Jānis,Urbanovičs,Male,6,6,TSP,1,Rīga,22903,1181,484,23600,"ievēlēts Latgales apgabalā"
16,18,Irina,Čerevičnika,Female,6,6,TSP,1,Rīga,22903,1146,454,23595, 
17,24,Iveta,Nikolajeva,Female,6,6,TSP,1,Rīga,22903,1113,440,23576, 
18,19,Andrejs,Asafrejs,Male,6,6,TSP,1,Rīga,22903,1047,441,23509, 
19,16,Valērijs,Koķis,Male,6,6,TSP,1,Rīga,22903,1033,438,23498, 
20,9,Sandra,Paura,Female,6,6,TSP,1,Rīga,22903,1064,490,23477, 
21,15,Silvija,Vīksniņa,Female,6,6,TSP,1,Rīga,22903,1022,470,23455, 
22,13,Lauris,Pavlovs,Male,6,6,TSP,1,Rīga,22903,1000,450,23453, 
23,14,Gundega,Drēska,Female,6,6,TSP,1,Rīga,22903,927,473,23357, 
24,20,Uldis,Brakanskis,Male,6,6,TSP,1,Rīga,22903,866,438,23331, 
25,21,Henrihs,Lebedeks,Male,6,6,TSP,1,Rīga,22903,895,475,23323, 
26,26,Jānis,Kivkulis,Male,6,6,TSP,1,Rīga,22903,875,470,23308, 
27,25,Ruta,Rantiņa,Female,6,6,TSP,1,Rīga,22903,891,510,23284, 
1,1,Jānis,Jurkāns,Male,6,6,TSP,2,Vidzeme,6547,2793,106,9234,"ievēlēts Rīgas apgabalā"
2,5,Andris,Ameriks,Male,6,6,TSP,2,Vidzeme,6547,716,218,7045,ievēlēts
3,2,Austra,Boļševica,Female,6,6,TSP,2,Vidzeme,6547,726,243,7030, 
4,3,Dzidra,Ritenberga,Female,6,6,TSP,2,Vidzeme,6547,702,266,6983, 
5,19,Mavriks,Vulfsons,Male,6,6,TSP,2,Vidzeme,6547,774,343,6978, 
6,25,Ludmila,Kuprijanova,Female,6,6,TSP,2,Vidzeme,6547,602,254,6895,"ievēlēta Rīgas apgabalā"
7,11,Igors,Bukovskis,Male,6,6,TSP,2,Vidzeme,6547,433,224,6756, 
8,4,Leonards,Stašs,Male,6,6,TSP,2,Vidzeme,6547,385,217,6715,"ievēlēts Latgales apgabalā"
9,7,Jānis,Garbovskis,Male,6,6,TSP,2,Vidzeme,6547,327,213,6661, 
10,17,Jānis,Urbanovičs,Male,6,6,TSP,2,Vidzeme,6547,330,224,6653,"ievēlēts Latgales apgabalā"
11,10,Vilnis,Strautiņš,Male,6,6,TSP,2,Vidzeme,6547,309,221,6635, 
12,21,Leonids,Fedosejevs,Male,6,6,TSP,2,Vidzeme,6547,323,248,6622, 
13,13,Iveta,Nikolajeva,Female,6,6,TSP,2,Vidzeme,6547,295,244,6598, 
14,12,Juris,Vucāns,Male,6,6,TSP,2,Vidzeme,6547,263,215,6595, 
15,14,Aivars,Dātavs,Male,6,6,TSP,2,Vidzeme,6547,259,221,6585, 
16,9,Silvija,Vīksniņa,Female,6,6,TSP,2,Vidzeme,6547,269,238,6578, 
17,8,Sandra,Paura,Female,6,6,TSP,2,Vidzeme,6547,273,255,6565, 
18,16,Valērijs,Koķis,Male,6,6,TSP,2,Vidzeme,6547,229,234,6542, 
19,23,Jānis,Kivkulis,Male,6,6,TSP,2,Vidzeme,6547,216,227,6536, 
20,24,Edgars,Auziņš,Male,6,6,TSP,2,Vidzeme,6547,204,225,6526, 
21,18,Uldis,Brakanskis,Male,6,6,TSP,2,Vidzeme,6547,204,232,6519, 
22,15,Gundega,Drēska,Female,6,6,TSP,2,Vidzeme,6547,226,257,6516, 
23,20,Ruta,Rantiņa,Female,6,6,TSP,2,Vidzeme,6547,214,246,6515, 
24,22,Līvija,Auziņa,Female,6,6,TSP,2,Vidzeme,6547,220,255,6512, 
25,6,Henrihs,Lebedeks,Male,6,6,TSP,2,Vidzeme,6547,220,257,6510, 
1,1,Jānis,Jurkāns,Male,6,6,TSP,3,Latgale,18193,5486,257,23422,"ievēlēts Rīgas apgabalā"
2,6,Leonards,Stašs,Male,6,6,TSP,3,Latgale,18193,2198,441,19950,ievēlēts
3,2,Jānis,Urbanovičs,Male,6,6,TSP,3,Latgale,18193,2185,498,19880,ievēlēts
4,3,Ludmila,Kuprijanova,Female,6,6,TSP,3,Latgale,18193,1754,488,19459,"ievēlēta Rīgas apgabalā"
5,19,Vladilens,Dozorcevs,Male,6,6,TSP,3,Latgale,18193,1672,590,19275,"ievēlēts Rīgas apgabalā"
